spec,family,rp,out,preproc,extractor,params,spec_sim,codec,task,seed,dim,F,C,epochs,sim,weight,multi,proto_bits,quant_train,val_acc,id_acc,margin_id,geom_fid,fit_s,acc_noise_0.5,acc_drop_0.2,acc_flip_0.05,mem_kb,vec_bits,ops_per_query,ext_bits,ext_ops,rp_density,rp_rank,acc_shift_6,margin_ood,acc_shift_12,acc_shift_18
arc+learned,learned,learned,bipolar,none,arc,"{""epochs"": 60}",,,fine,1,4096,128,30,30,cosine,uniform,1,32,0,0.684166669845581,0.6833333373069763,0.10816435515880585,0.9736581160084362,0.322,0.4026666581630707,0.6673333048820496,0.6806666851043701,2529.0,1.0,651520,798720,24704,,,,,,
cluster4+gauss,linear,gaussian,bipolar,none,clustered,,,,fine,1,4096,128,30,30,cosine,uniform,1,32,0,0.6683333516120911,0.6746666431427002,0.06015494838356972,0.992557608646715,0.237,0.6673333048820496,0.65666663646698,0.6759999990463257,2528.0,1.0,651264,53760,24704,1.0,128.0,,,,
cluster4+signrff,rff,rff,bipolar,none,clustered,"{""bw_select"": ""val""}",,,fine,1,4096,128,30,30,cosine,uniform,1,32,0,0.6650000214576721,0.6706666350364685,0.03923886641860008,0.6914749955876913,0.028,0.6653333306312561,0.6626666784286499,0.6726666688919067,2544.0,32.0,651264,53760,24704,,,,,,
cluster4+learned,learned,learned,bipolar,none,clustered,"{""epochs"": 60}",,,fine,1,4096,128,30,30,cosine,uniform,1,32,0,0.6891666650772095,0.699999988079071,0.09551841020584106,0.9148367532365019,0.325,0.6806666851043701,0.6579999923706055,0.6926666498184204,2529.0,1.0,651520,53760,24704,,,,,,
cluster8+gauss,linear,gaussian,bipolar,none,clustered,,,,fine,1,4096,128,30,30,cosine,uniform,1,32,0,0.67166668176651,0.7046666741371155,0.06801855564117432,0.9933370220954674,0.245,0.6933333277702332,0.6766666769981384,0.699999988079071,2528.0,1.0,651264,78592,24704,1.0,128.0,,,,
cluster8+signrff,rff,rff,bipolar,none,clustered,"{""bw_select"": ""val""}",,,fine,1,4096,128,30,30,cosine,uniform,1,32,0,0.6708333492279053,0.6853333115577698,0.04868008941411972,0.6400465050582637,0.026,0.6819999814033508,0.6653333306312561,0.6840000152587891,2544.0,32.0,651264,78592,24704,,,,,,
cluster8+learned,learned,learned,bipolar,none,clustered,"{""epochs"": 60}",,,fine,1,4096,128,30,30,cosine,uniform,1,32,0,0.7033333778381348,0.7266666293144226,0.10192659497261047,0.92493426822063,0.325,0.6959999799728394,0.6833333373069763,0.7273333072662354,2529.0,1.0,651520,78592,24704,,,,,,
ce_wide+gauss,linear,gaussian,bipolar,none,ce,,,,fine,1,4096,128,30,30,cosine,uniform,1,32,0,0.6800000071525574,0.7046666741371155,0.0745738223195076,0.9931920734381913,0.222,0.6853333115577698,0.6853333115577698,0.7013333439826965,2528.0,1.0,651264,1589248,49280,1.0,128.0,,,,
ce_wide+signrff,rff,rff,bipolar,none,ce,"{""bw_select"": ""val""}",,,fine,1,4096,128,30,30,cosine,uniform,1,32,0,0.684166669845581,0.6966666579246521,0.0460834838449955,0.6957770442608284,0.027,0.687999963760376,0.687999963760376,0.6973333358764648,2544.0,32.0,651264,1589248,49280,,,,,,
ce_wide+learned,learned,learned,bipolar,none,ce,"{""epochs"": 60}",,,fine,1,4096,128,30,30,cosine,uniform,1,32,0,0.6974999904632568,0.7106666564941406,0.1073894202709198,0.9318332012763961,0.324,0.7066666483879089,0.699999988079071,0.7120000123977661,2529.0,1.0,651520,1589248,49280,,,,,,
ce_deep+gauss,linear,gaussian,bipolar,none,ce,,,,fine,1,4096,128,30,30,cosine,uniform,1,32,0,0.6500000357627869,0.6746666431427002,0.0562095083296299,0.9943442880946967,0.25,0.6553333401679993,0.6513333320617676,0.6706666350364685,2528.0,1.0,651264,1327104,41088,1.0,128.0,,,,
ce_deep+signrff,rff,rff,bipolar,none,ce,"{""bw_select"": ""val""}",,,fine,1,4096,128,30,30,cosine,uniform,1,32,0,0.6608333587646484,0.6633332967758179,0.04630191996693611,0.7063372297650047,0.027,0.6526666879653931,0.6386666893959045,0.6620000004768372,2544.0,32.0,651264,1327104,41088,,,,,,
ce_deep+learned,learned,learned,bipolar,none,ce,"{""epochs"": 60}",,,fine,1,4096,128,30,30,cosine,uniform,1,32,0,0.6725000143051147,0.6819999814033508,0.0916389524936676,0.9307871875439774,0.325,0.6660000085830688,0.6673333048820496,0.6786666512489319,2529.0,1.0,651520,1327104,41088,,,,,,
cotrain+gauss,linear,gaussian,bipolar,none,cotrain,,,,fine,1,4096,128,30,30,cosine,uniform,1,32,0,0.7083333730697632,0.7099999785423279,0.10913582146167755,0.9938475587006846,0.696,0.70333331823349,0.7020000219345093,0.7093333005905151,2528.0,1.0,651264,798720,24704,1.0,128.0,,,,
cotrain+signrff,rff,rff,bipolar,none,cotrain,"{""bw_select"": ""val""}",,,fine,1,4096,128,30,30,cosine,uniform,1,32,0,0.7083333730697632,0.7099999785423279,0.10913582146167755,0.9938475587006846,0.017,0.70333331823349,0.7020000219345093,0.7093333005905151,2528.0,1.0,651264,798720,24704,,,,,,
cotrain+learned,learned,learned,bipolar,none,cotrain,"{""epochs"": 60}",,,fine,1,4096,128,30,30,cosine,uniform,1,32,0,0.7083333730697632,0.7099999785423279,0.10913582146167755,0.9938475587006846,0.017,0.70333331823349,0.7020000219345093,0.7093333005905151,2528.0,1.0,651264,798720,24704,,,,,,
cotrain_learnP+gauss,linear,gaussian,bipolar,none,cotrain,,,,fine,1,4096,128,30,30,cosine,uniform,1,32,0,0.6974999904632568,0.6933333277702332,0.11061808466911316,0.9017284632932258,0.705,0.6806666851043701,0.6899999976158142,0.6966666579246521,2528.0,1.0,651264,798720,24704,1.0,128.0,,,,
cotrain_learnP+signrff,rff,rff,bipolar,none,cotrain,"{""bw_select"": ""val""}",,,fine,1,4096,128,30,30,cosine,uniform,1,32,0,0.6974999904632568,0.6933333277702332,0.11061808466911316,0.9017284632932258,0.016,0.6806666851043701,0.6899999976158142,0.6966666579246521,2528.0,1.0,651264,798720,24704,,,,,,
cotrain_learnP+learned,learned,learned,bipolar,none,cotrain,"{""epochs"": 60}",,,fine,1,4096,128,30,30,cosine,uniform,1,32,0,0.6974999904632568,0.6933333277702332,0.11061808466911316,0.9017284632932258,0.016,0.6806666851043701,0.6899999976158142,0.6966666579246521,2528.0,1.0,651264,798720,24704,,,,,,
raw+gauss,linear,gaussian,bipolar,none,raw,,,,fine,2,4096,64,30,30,cosine,uniform,1,32,0,0.7125000357627869,0.7273333072662354,0.048547547310590744,0.9827869294110249,0.018,0.6319999694824219,0.6226666569709778,0.722000002861023,1504.0,1.0,389120,0,0,1.0,64.0,,,,
raw+signrff,rff,rff,bipolar,none,raw,"{""bw_select"": ""val""}",,,fine,2,4096,64,30,30,cosine,uniform,1,32,0,0.6991666555404663,0.7080000042915344,0.008352423086762428,0.6594230673357097,0.049,0.6173333525657654,0.6133333444595337,0.6146666407585144,1520.0,32.0,389120,0,0,,,,,,
raw+learned,learned,learned,bipolar,none,raw,"{""epochs"": 60}",,,fine,2,4096,64,30,30,cosine,uniform,1,32,0,0.7308333516120911,0.7379999756813049,0.08537669479846954,0.7011714740713006,0.322,0.6346666812896729,0.6386666893959045,0.7379999756813049,1504.5,1.0,389248,0,0,,,,,,
randmlp+gauss,linear,gaussian,bipolar,none,randmlp,,,,fine,2,4096,128,30,30,cosine,uniform,1,32,0,0.35333335399627686,0.3959999978542328,-0.02694026753306389,0.9832321415463092,0.026,0.11599999666213989,0.33933332562446594,0.37066665291786194,2528.0,1.0,651264,798720,24704,1.0,128.0,,,,
randmlp+signrff,rff,rff,bipolar,none,randmlp,"{""bw_select"": ""val""}",,,fine,2,4096,128,30,30,cosine,uniform,1,32,0,0.35083335638046265,0.35199999809265137,-0.2732102870941162,0.6385548884955594,0.036,0.13466666638851166,0.2966666519641876,0.1966666579246521,2544.0,32.0,651264,798720,24704,,,,,,
randmlp+learned,learned,learned,bipolar,none,randmlp,"{""epochs"": 60}",,,fine,2,4096,128,30,30,cosine,uniform,1,32,0,0.5850000381469727,0.5839999914169312,0.025490330532193184,0.6651789711236349,0.325,0.11733333021402359,0.44066667556762695,0.5893333554267883,2529.0,1.0,651520,798720,24704,,,,,,
ce+gauss,linear,gaussian,bipolar,none,ce,,,,fine,2,4096,128,30,30,cosine,uniform,1,32,0,0.6974999904632568,0.6919999718666077,0.07044802606105804,0.9938852673795138,0.225,0.6840000152587891,0.6700000166893005,0.6940000057220459,2528.0,1.0,651264,798720,24704,1.0,128.0,,,,
ce+signrff,rff,rff,bipolar,none,ce,"{""bw_select"": ""val""}",,,fine,2,4096,128,30,30,cosine,uniform,1,32,0,0.6991666555404663,0.6840000152587891,0.03658207878470421,0.7161364421805627,0.029,0.6739999651908875,0.6606666445732117,0.6819999814033508,2544.0,32.0,651264,798720,24704,,,,,,
ce+learned,learned,learned,bipolar,none,ce,"{""epochs"": 60}",,,fine,2,4096,128,30,30,cosine,uniform,1,32,0,0.6958333253860474,0.6933333277702332,0.09844814985990524,0.931643094546255,0.325,0.6806666851043701,0.6793333292007446,0.687999963760376,2529.0,1.0,651520,798720,24704,,,,,,
supcon+gauss,linear,gaussian,bipolar,none,supcon,,,,fine,2,4096,128,30,30,cosine,uniform,1,32,0,0.7108333706855774,0.7006666660308838,0.07473188638687134,0.9916297978486571,0.42,0.6899999976158142,0.684666633605957,0.7013333439826965,2528.0,1.0,651264,798720,24704,1.0,128.0,,,,
supcon+signrff,rff,rff,bipolar,none,supcon,"{""bw_select"": ""val""}",,,fine,2,4096,128,30,30,cosine,uniform,1,32,0,0.7041667103767395,0.7080000042915344,0.029439356178045273,0.7178589782403697,0.029,0.6726666688919067,0.6813333034515381,0.6940000057220459,2544.0,32.0,651264,798720,24704,,,,,,
supcon+learned,learned,learned,bipolar,none,supcon,"{""epochs"": 60}",,,fine,2,4096,128,30,30,cosine,uniform,1,32,0,0.7075000405311584,0.7059999704360962,0.1173165887594223,0.9548549487328424,0.325,0.6899999976158142,0.6833333373069763,0.7073333263397217,2529.0,1.0,651520,798720,24704,,,,,,
proxy+gauss,linear,gaussian,bipolar,none,proxy,,,,fine,2,4096,128,30,30,cosine,uniform,1,32,0,0.6916666626930237,0.6940000057220459,0.07845783233642578,0.9932793917735223,0.428,0.6733333468437195,0.6766666769981384,0.6959999799728394,2528.0,1.0,651264,798720,24704,1.0,128.0,,,,
proxy+signrff,rff,rff,bipolar,none,proxy,"{""bw_select"": ""val""}",,,fine,2,4096,128,30,30,cosine,uniform,1,32,0,0.705833375453949,0.6946666836738586,0.04532330110669136,0.6802226262671491,0.028,0.6700000166893005,0.6759999990463257,0.6946666836738586,2544.0,32.0,651264,798720,24704,,,,,,
proxy+learned,learned,learned,bipolar,none,proxy,"{""epochs"": 60}",,,fine,2,4096,128,30,30,cosine,uniform,1,32,0,0.70250004529953,0.7066666483879089,0.10362692922353745,0.9598250931023279,0.324,0.6700000166893005,0.6806666851043701,0.7053333520889282,2529.0,1.0,651520,798720,24704,,,,,,
arc+gauss,linear,gaussian,bipolar,none,arc,,,,fine,2,4096,128,30,30,cosine,uniform,1,32,0,0.6666666865348816,0.6759999990463257,0.08043896406888962,0.9915283166076506,0.355,0.44466665387153625,0.6693333387374878,0.6833333373069763,2528.0,1.0,651264,798720,24704,1.0,128.0,,,,
arc+signrff,rff,rff,bipolar,none,arc,"{""bw_select"": ""val""}",,,fine,2,4096,128,30,30,cosine,uniform,1,32,0,0.6641666889190674,0.6819999814033508,0.02465539611876011,0.5935015455798105,0.028,0.42133334279060364,0.6626666784286499,0.6726666688919067,2544.0,32.0,651264,798720,24704,,,,,,
arc+learned,learned,learned,bipolar,none,arc,"{""epochs"": 60}",,,fine,2,4096,128,30,30,cosine,uniform,1,32,0,0.67166668176651,0.6793333292007446,0.10426574945449829,0.9749055245463158,0.324,0.4266666769981384,0.6639999747276306,0.6786666512489319,2529.0,1.0,651520,798720,24704,,,,,,
cluster4+gauss,linear,gaussian,bipolar,none,clustered,,,,fine,2,4096,128,30,30,cosine,uniform,1,32,0,0.6916666626930237,0.6786666512489319,0.058750834316015244,0.9936915998416448,0.236,0.6633332967758179,0.6573333144187927,0.6786666512489319,2528.0,1.0,651264,53760,24704,1.0,128.0,,,,
cluster4+signrff,rff,rff,bipolar,none,clustered,"{""bw_select"": ""val""}",,,fine,2,4096,128,30,30,cosine,uniform,1,32,0,0.6791666746139526,0.6733333468437195,0.043887171894311905,0.6950054681000709,0.027,0.6513333320617676,0.6486666798591614,0.6660000085830688,2544.0,32.0,651264,53760,24704,,,,,,
cluster4+learned,learned,learned,bipolar,none,clustered,"{""epochs"": 60}",,,fine,2,4096,128,30,30,cosine,uniform,1,32,0,0.6966666579246521,0.6859999895095825,0.09051414579153061,0.9223456185557366,0.288,0.6700000166893005,0.6553333401679993,0.6819999814033508,2529.0,1.0,651520,53760,24704,,,,,,
cluster8+gauss,linear,gaussian,bipolar,none,clustered,,,,fine,2,4096,128,30,30,cosine,uniform,1,32,0,0.6941666603088379,0.6886666417121887,0.06775560975074768,0.9938069506084359,0.22,0.6819999814033508,0.6693333387374878,0.687999963760376,2528.0,1.0,651264,78592,24704,1.0,128.0,,,,
cluster8+signrff,rff,rff,bipolar,none,clustered,"{""bw_select"": ""val""}",,,fine,2,4096,128,30,30,cosine,uniform,1,32,0,0.6916666626930237,0.687333345413208,0.04655199125409126,0.7066592991455657,0.027,0.6726666688919067,0.6613333225250244,0.6840000152587891,2544.0,32.0,651264,78592,24704,,,,,,
cluster8+learned,learned,learned,bipolar,none,clustered,"{""epochs"": 60}",,,fine,2,4096,128,30,30,cosine,uniform,1,32,0,0.6966666579246521,0.6940000057220459,0.09682021290063858,0.9284451850636654,0.296,0.6806666851043701,0.6753333210945129,0.6953333020210266,2529.0,1.0,651520,78592,24704,,,,,,
ce_wide+gauss,linear,gaussian,bipolar,none,ce,,,,fine,2,4096,128,30,30,cosine,uniform,1,32,0,0.6983333230018616,0.70333331823349,0.07925461232662201,0.9940829129339933,0.224,0.687999963760376,0.6840000152587891,0.7039999961853027,2528.0,1.0,651264,1589248,49280,1.0,128.0,,,,
ce_wide+signrff,rff,rff,bipolar,none,ce,"{""bw_select"": ""val""}",,,fine,2,4096,128,30,30,cosine,uniform,1,32,0,0.6924999952316284,0.7066666483879089,0.049788132309913635,0.7268371328540979,0.027,0.6853333115577698,0.6853333115577698,0.6993333101272583,2544.0,32.0,651264,1589248,49280,,,,,,
ce_wide+learned,learned,learned,bipolar,none,ce,"{""epochs"": 60}",,,fine,2,4096,128,30,30,cosine,uniform,1,32,0,0.7008333206176758,0.7206666469573975,0.109686940908432,0.9269500609529747,0.324,0.6980000138282776,0.6866666674613953,0.718666672706604,2529.0,1.0,651520,1589248,49280,,,,,,
ce_deep+gauss,linear,gaussian,bipolar,none,ce,,,,fine,2,4096,128,30,30,cosine,uniform,1,32,0,0.6550000309944153,0.6620000004768372,0.060310155153274536,0.9945968256577127,0.252,0.6513333320617676,0.6446666717529297,0.6573333144187927,2528.0,1.0,651264,1327104,41088,1.0,128.0,,,,
ce_deep+signrff,rff,rff,bipolar,none,ce,"{""bw_select"": ""val""}",,,fine,2,4096,128,30,30,cosine,uniform,1,32,0,0.6491667032241821,0.6700000166893005,0.04973170906305313,0.7580951982124569,0.028,0.6579999923706055,0.6433333158493042,0.6693333387374878,2544.0,32.0,651264,1327104,41088,,,,,,
ce_deep+learned,learned,learned,bipolar,none,ce,"{""epochs"": 60}",,,fine,2,4096,128,30,30,cosine,uniform,1,32,0,0.6683333516120911,0.6773333549499512,0.09215815365314484,0.9315054359295616,0.327,0.6759999990463257,0.6646666526794434,0.6793333292007446,2529.0,1.0,651520,1327104,41088,,,,,,
cotrain+gauss,linear,gaussian,bipolar,none,cotrain,,,,fine,2,4096,128,30,30,cosine,uniform,1,32,0,0.6883333325386047,0.6953333020210266,0.10990764945745468,0.9930532829401675,0.688,0.6766666769981384,0.690666675567627,0.6940000057220459,2528.0,1.0,651264,798720,24704,1.0,128.0,,,,
cotrain+signrff,rff,rff,bipolar,none,cotrain,"{""bw_select"": ""val""}",,,fine,2,4096,128,30,30,cosine,uniform,1,32,0,0.6883333325386047,0.6953333020210266,0.10990764945745468,0.9930532829401675,0.016,0.6766666769981384,0.690666675567627,0.6940000057220459,2528.0,1.0,651264,798720,24704,,,,,,
cotrain+learned,learned,learned,bipolar,none,cotrain,"{""epochs"": 60}",,,fine,2,4096,128,30,30,cosine,uniform,1,32,0,0.6883333325386047,0.6953333020210266,0.10990764945745468,0.9930532829401675,0.016,0.6766666769981384,0.690666675567627,0.6940000057220459,2528.0,1.0,651264,798720,24704,,,,,,
cotrain_learnP+gauss,linear,gaussian,bipolar,none,cotrain,,,,fine,2,4096,128,30,30,cosine,uniform,1,32,0,0.6858333349227905,0.6826666593551636,0.10843133181333542,0.8919474581963096,0.709,0.65666663646698,0.6819999814033508,0.6833333373069763,2528.0,1.0,651264,798720,24704,1.0,128.0,,,,
cotrain_learnP+signrff,rff,rff,bipolar,none,cotrain,"{""bw_select"": ""val""}",,,fine,2,4096,128,30,30,cosine,uniform,1,32,0,0.6858333349227905,0.6826666593551636,0.10843133181333542,0.8919474581963096,0.016,0.65666663646698,0.6819999814033508,0.6833333373069763,2528.0,1.0,651264,798720,24704,,,,,,
cotrain_learnP+learned,learned,learned,bipolar,none,cotrain,"{""epochs"": 60}",,,fine,2,4096,128,30,30,cosine,uniform,1,32,0,0.6858333349227905,0.6826666593551636,0.10843133181333542,0.8919474581963096,0.016,0.65666663646698,0.6819999814033508,0.6833333373069763,2528.0,1.0,651264,798720,24704,,,,,,
raw+gauss,linear,gaussian,bipolar,none,raw,,,,heavy_tail,0,4096,64,30,30,cosine,uniform,1,32,0,0.9491667151451111,0.949999988079071,0.18894673883914948,0.9787859686617021,0.017,0.934666633605957,0.9139999747276306,0.949999988079071,1504.0,1.0,389120,0,0,1.0,64.0,,,,
raw+signrff,rff,rff,bipolar,none,raw,"{""bw_select"": ""val""}",,,heavy_tail,0,4096,64,30,30,cosine,uniform,1,32,0,0.9333333373069763,0.9419999718666077,0.08032117784023285,0.23601150680537786,0.038,0.9293333292007446,0.9013333320617676,0.9359999895095825,1520.0,32.0,389120,0,0,,,,,,
raw+learned,learned,learned,bipolar,none,raw,"{""epochs"": 60}",,,heavy_tail,0,4096,64,30,30,cosine,uniform,1,32,0,0.9900000095367432,0.981333315372467,0.3292295038700104,0.7674807958477283,0.322,0.9699999690055847,0.9613333344459534,0.9800000190734863,1504.5,1.0,389248,0,0,,,,,,
randmlp+gauss,linear,gaussian,bipolar,none,randmlp,,,,heavy_tail,0,4096,128,30,30,cosine,uniform,1,32,0,0.8141666650772095,0.8119999766349792,0.04280345141887665,0.9820894988054993,0.02,0.2633333206176758,0.7400000095367432,0.7933333516120911,2528.0,1.0,651264,798720,24704,1.0,128.0,,,,
randmlp+signrff,rff,rff,bipolar,none,randmlp,"{""bw_select"": ""val""}",,,heavy_tail,0,4096,128,30,30,cosine,uniform,1,32,0,0.8283333778381348,0.8246666789054871,0.003224702784791589,0.39521473533561274,0.029,0.22066666185855865,0.731333315372467,0.14733333885669708,2544.0,32.0,651264,798720,24704,,,,,,
randmlp+learned,learned,learned,bipolar,none,randmlp,"{""epochs"": 60}",,,heavy_tail,0,4096,128,30,30,cosine,uniform,1,32,0,0.8833333253860474,0.8933333158493042,0.21359892189502716,0.5899653710530743,0.325,0.18133333325386047,0.7680000066757202,0.8946666717529297,2529.0,1.0,651520,798720,24704,,,,,,
ce+gauss,linear,gaussian,bipolar,none,ce,,,,heavy_tail,0,4096,128,30,30,cosine,uniform,1,32,0,0.9300000071525574,0.9286666512489319,0.26369813084602356,0.9944268414309907,0.223,0.9273332953453064,0.9259999990463257,0.9293333292007446,2528.0,1.0,651264,798720,24704,1.0,128.0,,,,
ce+signrff,rff,rff,bipolar,none,ce,"{""bw_select"": ""val""}",,,heavy_tail,0,4096,128,30,30,cosine,uniform,1,32,0,0.9283333420753479,0.9266666769981384,0.15389099717140198,0.5052689194708349,0.026,0.9233333468437195,0.9193333387374878,0.9279999732971191,2544.0,32.0,651264,798720,24704,,,,,,
ce+learned,learned,learned,bipolar,none,ce,"{""epochs"": 60}",,,heavy_tail,0,4096,128,30,30,cosine,uniform,1,32,0,0.9483333826065063,0.9453333020210266,0.37891340255737305,0.9394183507785052,0.324,0.9466666579246521,0.9393333196640015,0.9446666836738586,2529.0,1.0,651520,798720,24704,,,,,,
supcon+gauss,linear,gaussian,bipolar,none,supcon,,,,heavy_tail,0,4096,128,30,30,cosine,uniform,1,32,0,0.9566667079925537,0.9493333101272583,0.32778897881507874,0.9913519521585146,0.417,0.9413332939147949,0.9466666579246521,0.9513333439826965,2528.0,1.0,651264,798720,24704,1.0,128.0,,,,
supcon+signrff,rff,rff,bipolar,none,supcon,"{""bw_select"": ""val""}",,,heavy_tail,0,4096,128,30,30,cosine,uniform,1,32,0,0.9583333730697632,0.9493333101272583,0.11108680069446564,0.4209878993225529,0.026,0.9419999718666077,0.9393333196640015,0.9466666579246521,2544.0,32.0,651264,798720,24704,,,,,,
supcon+learned,learned,learned,bipolar,none,supcon,"{""epochs"": 60}",,,heavy_tail,0,4096,128,30,30,cosine,uniform,1,32,0,0.9608333706855774,0.9486666321754456,0.44235238432884216,0.9553920377270327,0.325,0.9413332939147949,0.949999988079071,0.9493333101272583,2529.0,1.0,651520,798720,24704,,,,,,
proxy+gauss,linear,gaussian,bipolar,none,proxy,,,,heavy_tail,0,4096,128,30,30,cosine,uniform,1,32,0,0.9483333826065063,0.937999963760376,0.3000050187110901,0.9932372540832844,0.424,0.9266666769981384,0.9340000152587891,0.937999963760376,2528.0,1.0,651264,798720,24704,1.0,128.0,,,,
proxy+signrff,rff,rff,bipolar,none,proxy,"{""bw_select"": ""val""}",,,heavy_tail,0,4096,128,30,30,cosine,uniform,1,32,0,0.9475000500679016,0.9413332939147949,0.07654515653848648,0.4725455703233415,0.026,0.9226666688919067,0.9306666851043701,0.9306666851043701,2544.0,32.0,651264,798720,24704,,,,,,
proxy+learned,learned,learned,bipolar,none,proxy,"{""epochs"": 60}",,,heavy_tail,0,4096,128,30,30,cosine,uniform,1,32,0,0.9600000381469727,0.9559999704360962,0.39580461382865906,0.9602930523418446,0.325,0.9399999976158142,0.9446666836738586,0.9553333520889282,2529.0,1.0,651520,798720,24704,,,,,,
arc+gauss,linear,gaussian,bipolar,none,arc,,,,heavy_tail,0,4096,128,30,30,cosine,uniform,1,32,0,0.9450000524520874,0.9446666836738586,0.33258768916130066,0.9897046879260699,0.398,0.7360000014305115,0.9386666417121887,0.9453333020210266,2528.0,1.0,651264,798720,24704,1.0,128.0,,,,
arc+signrff,rff,rff,bipolar,none,arc,"{""bw_select"": ""val""}",,,heavy_tail,0,4096,128,30,30,cosine,uniform,1,32,0,0.9466667175292969,0.940666675567627,0.11183593422174454,0.3796784621685174,0.025,0.722000002861023,0.9293333292007446,0.940666675567627,2544.0,32.0,651264,798720,24704,,,,,,
arc+learned,learned,learned,bipolar,none,arc,"{""epochs"": 60}",,,heavy_tail,0,4096,128,30,30,cosine,uniform,1,32,0,0.9458333849906921,0.9453333020210266,0.4318428635597229,0.9669328531068644,0.326,0.7339999675750732,0.9399999976158142,0.9433333277702332,2529.0,1.0,651520,798720,24704,,,,,,
cluster4+gauss,linear,gaussian,bipolar,none,clustered,,,,heavy_tail,0,4096,128,30,30,cosine,uniform,1,32,0,0.9283333420753479,0.9253333210945129,0.2454921007156372,0.9944439956176604,0.236,0.9213333129882812,0.9173333048820496,0.9259999990463257,2528.0,1.0,651264,53760,24704,1.0,128.0,,,,
cluster4+signrff,rff,rff,bipolar,none,clustered,"{""bw_select"": ""val""}",,,heavy_tail,0,4096,128,30,30,cosine,uniform,1,32,0,0.9258333444595337,0.9213333129882812,0.1166502982378006,0.5006191305802227,0.027,0.9200000166893005,0.9113333225250244,0.9153333306312561,2544.0,32.0,651264,53760,24704,,,,,,
cluster4+learned,learned,learned,bipolar,none,clustered,"{""epochs"": 60}",,,heavy_tail,0,4096,128,30,30,cosine,uniform,1,32,0,0.9516667127609253,0.9466666579246521,0.3651234209537506,0.9230381562179218,0.326,0.9359999895095825,0.9386666417121887,0.9440000057220459,2529.0,1.0,651520,53760,24704,,,,,,
cluster8+gauss,linear,gaussian,bipolar,none,clustered,,,,heavy_tail,0,4096,128,30,30,cosine,uniform,1,32,0,0.9291666746139526,0.9253333210945129,0.2589900493621826,0.9944814401636516,0.245,0.9266666769981384,0.9206666350364685,0.9259999990463257,2528.0,1.0,651264,78592,24704,1.0,128.0,,,,
cluster8+signrff,rff,rff,bipolar,none,clustered,"{""bw_select"": ""val""}",,,heavy_tail,0,4096,128,30,30,cosine,uniform,1,32,0,0.9291666746139526,0.9226666688919067,0.14440087974071503,0.5051158908545549,0.026,0.921999990940094,0.9173333048820496,0.9246666431427002,2544.0,32.0,651264,78592,24704,,,,,,
cluster8+learned,learned,learned,bipolar,none,clustered,"{""epochs"": 60}",,,heavy_tail,0,4096,128,30,30,cosine,uniform,1,32,0,0.9475000500679016,0.9473333358764648,0.3759304881095886,0.9328260967731796,0.326,0.9426666498184204,0.9359999895095825,0.9459999799728394,2529.0,1.0,651520,78592,24704,,,,,,
ce_wide+gauss,linear,gaussian,bipolar,none,ce,,,,heavy_tail,0,4096,128,30,30,cosine,uniform,1,32,0,0.9416666626930237,0.934666633605957,0.27302318811416626,0.9944497657579957,0.219,0.9313333034515381,0.9259999990463257,0.937333345413208,2528.0,1.0,651264,1589248,49280,1.0,128.0,,,,
ce_wide+signrff,rff,rff,bipolar,none,ce,"{""bw_select"": ""val""}",,,heavy_tail,0,4096,128,30,30,cosine,uniform,1,32,0,0.9450000524520874,0.937333345413208,0.18046246469020844,0.5043884751730542,0.03,0.9319999814033508,0.9279999732971191,0.9413332939147949,2544.0,32.0,651264,1589248,49280,,,,,,
ce_wide+learned,learned,learned,bipolar,none,ce,"{""epochs"": 60}",,,heavy_tail,0,4096,128,30,30,cosine,uniform,1,32,0,0.9625000357627869,0.9526666402816772,0.38774943351745605,0.9408874179781358,0.326,0.9486666321754456,0.9453333020210266,0.95333331823349,2529.0,1.0,651520,1589248,49280,,,,,,
ce_deep+gauss,linear,gaussian,bipolar,none,ce,,,,heavy_tail,0,4096,128,30,30,cosine,uniform,1,32,0,0.909166693687439,0.9099999666213989,0.22992819547653198,0.9946457332352134,0.253,0.9046666622161865,0.9046666622161865,0.9086666703224182,2528.0,1.0,651264,1327104,41088,1.0,128.0,,,,
ce_deep+signrff,rff,rff,bipolar,none,ce,"{""bw_select"": ""val""}",,,heavy_tail,0,4096,128,30,30,cosine,uniform,1,32,0,0.9050000309944153,0.906000018119812,0.22422757744789124,0.5624891650974068,0.032,0.9013333320617676,0.8973333239555359,0.9046666622161865,2544.0,32.0,651264,1327104,41088,,,,,,
ce_deep+learned,learned,learned,bipolar,none,ce,"{""epochs"": 60}",,,heavy_tail,0,4096,128,30,30,cosine,uniform,1,32,0,0.925000011920929,0.9279999732971191,0.355545312166214,0.934597963391214,0.329,0.9266666769981384,0.9179999828338623,0.9293333292007446,2529.0,1.0,651520,1327104,41088,,,,,,
cotrain+gauss,linear,gaussian,bipolar,none,cotrain,,,,heavy_tail,0,4096,128,30,30,cosine,uniform,1,32,0,0.9550000429153442,0.9426666498184204,0.39912301301956177,0.9916850118250433,0.686,0.9300000071525574,0.9419999718666077,0.9419999718666077,2528.0,1.0,651264,798720,24704,1.0,128.0,,,,
