spec,family,rp,out,preproc,extractor,params,spec_sim,codec,task,seed,dim,F,C,epochs,sim,weight,multi,proto_bits,quant_train,val_acc,id_acc,margin_id,geom_fid,fit_s,acc_noise_0.5,acc_drop_0.2,acc_flip_0.05,mem_kb,vec_bits,ops_per_query,ext_bits,ext_ops,rp_density,rp_rank,acc_shift_6,margin_ood,acc_shift_12,acc_shift_18,nmi,ari,auroc
signrff_binary01,rff,rff,real,none,raw,"{""bw_scale"": 0.25}",,binary01,heavy_tail,0,4096,64,30,30,cosine,uniform,1,32,0,0.6741666793823242,0.6826666593551636,0.005623259581625462,0.13225861225189237,0.033,0.6366666555404663,0.7080000042915344,0.33399999141693115,1520.0,1.0,393216,0,0,,,,,,,,,
signrff_ternary,rff,rff,real,none,raw,"{""bw_scale"": 0.25}",,ternary,heavy_tail,0,4096,64,30,30,cosine,uniform,1,32,0,0.6916666626930237,0.7039999961853027,0.05184393376111984,0.1390337473514127,0.069,0.653333306312561,0.7199999690055847,0.6726666688919067,1520.0,2.0,393216,0,0,,,,,,,,,
signrff_block,rff,rff,real,none,raw,"{""bw_scale"": 0.25}",,block,heavy_tail,0,4096,64,30,30,cosine,uniform,1,32,0,0.5200000405311584,0.5040000081062317,0.0065779369324445724,0.06402351320276357,0.037,0.45266667008399963,0.531333327293396,0.4819999933242798,1520.0,0.5,393216,0,0,,,,,,,,,
signrff_thermo,rff,rff,real,none,raw,"{""bw_scale"": 0.25}",,thermo,heavy_tail,0,4096,64,30,30,cosine,uniform,1,32,0,0.6949999928474426,0.7039999961853027,0.0046264901757240295,0.13647298876871025,0.062,0.6579999923706055,0.7206666469573975,0.37599998712539673,2960.0,4.0,761856,0,0,,,,,,,,,
signrff_vq,rff,rff,real,none,raw,"{""bw_scale"": 0.25}",,vq,heavy_tail,0,4096,64,30,30,cosine,uniform,1,32,0,0.28083333373069763,0.2666666507720947,-0.1706005185842514,0.017152426826834263,0.06,0.21133333444595337,0.335999995470047,0.26866665482521057,5616.0,0.0,393216,0,0,,,,,,,,,
fpe_b3_real,fpe,fpe,bipolar,none,raw,"{""bw_scale"": 0.25, ""phase_bits"": 3}",,real,heavy_tail,0,4096,64,30,30,cosine,uniform,1,32,0,0.7333333492279053,0.7513332962989807,0.059791237115859985,0.15952350527311804,0.044,0.7146666646003723,0.7726666331291199,0.734666645526886,1985.5,32.0,524288,0,0,,,,,,,,,
fpe_b3_int8,fpe,fpe,bipolar,none,raw,"{""bw_scale"": 0.25, ""phase_bits"": 3}",,int8,heavy_tail,0,4096,64,30,30,cosine,uniform,1,32,0,0.7333333492279053,0.7513332962989807,0.05979149788618088,0.15952264939949637,0.073,0.7139999866485596,0.7726666331291199,0.734666645526886,1985.5,8.0,524288,0,0,,,,,,,,,
fpe_b3_int4,fpe,fpe,bipolar,none,raw,"{""bw_scale"": 0.25, ""phase_bits"": 3}",,int4,heavy_tail,0,4096,64,30,30,cosine,uniform,1,32,0,0.7333333492279053,0.7506666779518127,0.05979841202497482,0.15951525108286013,0.074,0.7133333086967468,0.7713333368301392,0.7333333492279053,1985.5,4.0,524288,0,0,,,,,,,,,
fpe_b3_int2,fpe,fpe,bipolar,none,raw,"{""bw_scale"": 0.25, ""phase_bits"": 3}",,int2,heavy_tail,0,4096,64,30,30,cosine,uniform,1,32,0,0.7308333516120911,0.746666669845581,0.05862363055348396,0.15806424079516956,0.073,0.7146666646003723,0.7680000066757202,0.7300000190734863,1985.5,2.0,524288,0,0,,,,,,,,,
fpe_b3_bipolar,fpe,fpe,bipolar,none,raw,"{""bw_scale"": 0.25, ""phase_bits"": 3}",,bipolar,heavy_tail,0,4096,64,30,30,cosine,uniform,1,32,0,0.5699999928474426,0.5606666803359985,0.021737975999712944,0.06701636266486213,0.046,0.4886666536331177,0.6119999885559082,0.5346666574478149,1985.5,1.0,524288,0,0,,,,,,,,,
fpe_b3_binary01,fpe,fpe,bipolar,none,raw,"{""bw_scale"": 0.25, ""phase_bits"": 3}",,binary01,heavy_tail,0,4096,64,30,30,cosine,uniform,1,32,0,0.5708333253860474,0.5653333067893982,0.00217927573248744,0.02142063171046659,0.045,0.4880000054836273,0.6079999804496765,0.1979999989271164,1985.5,1.0,524288,0,0,,,,,,,,,
fpe_b3_ternary,fpe,fpe,bipolar,none,raw,"{""bw_scale"": 0.25, ""phase_bits"": 3}",,ternary,heavy_tail,0,4096,64,30,30,cosine,uniform,1,32,0,0.7308333516120911,0.746666669845581,0.05862363055348396,0.15806410804154694,0.119,0.7146666646003723,0.7680000066757202,0.7300000190734863,1985.5,2.0,524288,0,0,,,,,,,,,
fpe_b3_block,fpe,fpe,bipolar,none,raw,"{""bw_scale"": 0.25, ""phase_bits"": 3}",,block,heavy_tail,0,4096,64,30,30,cosine,uniform,1,32,0,0.5641666650772095,0.5606666803359985,0.01414064783602953,0.07311823960729119,0.058,0.4860000014305115,0.5839999914169312,0.5253333449363708,1985.5,0.5,524288,0,0,,,,,,,,,
fpe_b3_thermo,fpe,fpe,bipolar,none,raw,"{""bw_scale"": 0.25, ""phase_bits"": 3}",,thermo,heavy_tail,0,4096,64,30,30,cosine,uniform,1,32,0,0.721666693687439,0.7366666793823242,0.004967628978192806,0.053069601870348336,0.1,0.699999988079071,0.7673333287239075,0.512666642665863,4865.5,4.0,1261568,0,0,,,,,,,,,
fpe_b3_vq,fpe,fpe,bipolar,none,raw,"{""bw_scale"": 0.25, ""phase_bits"": 3}",,vq,heavy_tail,0,4096,64,30,30,cosine,uniform,1,32,0,0.335833340883255,0.3386666774749756,-0.13834108412265778,0.007112607865078928,0.1,0.26466667652130127,0.4113333225250244,0.33533331751823425,10177.5,0.0,524288,0,0,,,,,,,,,
gaussian_fp32,linear,gaussian,bipolar,none,raw,,,,heavy_tail,0,4096,64,30,30,cosine,uniform,1,32,0,0.9491667151451111,0.949999988079071,0.18894673883914948,0.9787859686617021,0.018,0.934666633605957,0.9139999747276306,0.949999988079071,1504.0,1.0,389120,0,0,1.0,64.0,,,,,,,
srht_fp32,linear,srht,bipolar,none,raw,,,,heavy_tail,0,4096,64,30,30,cosine,uniform,1,32,0,0.7233333587646484,0.7360000014305115,0.0770777091383934,0.6302019293685828,0.02,0.7093333005905151,0.6653333306312561,0.7393333315849304,1504.0,1.0,389120,0,0,1.0,64.0,,,,,,,
gaussian_p2_mse,linear,gaussian,bipolar,none,raw,"{""proj_bits"": 2, ""proj_scheme"": ""mse""}",,,heavy_tail,0,4096,64,30,30,cosine,uniform,1,32,0,0.9424999952316284,0.9459999799728394,0.18390198051929474,0.9776469298680349,0.018,0.9279999732971191,0.906000018119812,0.9459999799728394,520.79,1.0,294051,0,0,0.6373,64.0,,,,,,,
gaussian_p2_max,linear,gaussian,bipolar,none,raw,"{""proj_bits"": 2, ""proj_scheme"": ""max""}",,,heavy_tail,0,4096,64,30,30,cosine,uniform,1,32,0,0.9975000023841858,0.996666669845581,0.16967979073524475,0.6189472388008362,0.017,0.9853333234786987,0.9893333315849304,0.9973333477973938,481.17,1.0,131761,0,0,0.0183,64.0,,,,,,,
gaussian_p4_mse,linear,gaussian,bipolar,none,raw,"{""proj_bits"": 4, ""proj_scheme"": ""mse""}",,,heavy_tail,0,4096,64,30,30,cosine,uniform,1,32,0,0.9475000500679016,0.9519999623298645,0.18793347477912903,0.9785052035156341,0.021,0.9340000152587891,0.9126666784286499,0.9506666660308838,590.89,1.0,354083,0,0,0.8663,64.0,,,,,,,
gaussian_p4_max,linear,gaussian,bipolar,none,raw,"{""proj_bits"": 4, ""proj_scheme"": ""max""}",,,heavy_tail,0,4096,64,30,30,cosine,uniform,1,32,0,0.9500000476837158,0.95333331823349,0.19002047181129456,0.9785136766989786,0.018,0.9366666674613953,0.9120000004768372,0.9513333439826965,574.3,1.0,320099,0,0,0.7367,64.0,,,,,,,
gaussian_p8_mse,linear,gaussian,bipolar,none,raw,"{""proj_bits"": 8, ""proj_scheme"": ""mse""}",,,heavy_tail,0,4096,64,30,30,cosine,uniform,1,32,0,0.9500000476837158,0.9506666660308838,0.18903116881847382,0.9787977963931657,0.019,0.9366666674613953,0.9133332967758179,0.9493333101272583,733.05,1.0,386104,0,0,0.9885,64.0,,,,,,,
gaussian_p8_max,linear,gaussian,bipolar,none,raw,"{""proj_bits"": 8, ""proj_scheme"": ""max""}",,,heavy_tail,0,4096,64,30,30,cosine,uniform,1,32,0,0.9491667151451111,0.9506666660308838,0.1893513947725296,0.9788200514356363,0.018,0.9359999895095825,0.9139999747276306,0.9519999623298645,732.3,1.0,385329,0,0,0.9855,64.0,,,,,,,
gaussian_ternary,linear,gaussian,bipolar,none,raw,"{""proj_bits"": 2, ""proj_scheme"": ""ternary""}",,,heavy_tail,0,4096,64,30,30,cosine,uniform,1,32,0,0.9466667175292969,0.9473333358764648,0.18564845621585846,0.9773796957911024,0.023,0.934666633605957,0.9113333225250244,0.9480000138282776,513.51,1.0,264227,0,0,0.5236,64.0,,,,,,,
gaussian_sign,linear,gaussian,bipolar,none,raw,"{""proj_bits"": 1, ""proj_scheme"": ""sign""}",,,heavy_tail,0,4096,64,30,30,cosine,uniform,1,32,0,0.8941667079925537,0.8853332996368408,0.1386564075946808,0.9592435427672207,0.02,0.8726666569709778,0.8446666598320007,0.8813333511352539,512.0,1.0,389120,0,0,1.0,64.0,,,,,,,
srht_p2_mse,linear,srht,bipolar,none,raw,"{""proj_bits"": 2, ""proj_scheme"": ""mse""}",,,heavy_tail,0,4096,64,30,30,cosine,uniform,1,32,0,0.7233333587646484,0.7360000014305115,0.0770777091383934,0.6302019293685828,0.021,0.7093333005905151,0.6653333306312561,0.7393333315849304,544.0,1.0,389120,0,0,1.0,64.0,,,,,,,
srht_p2_max,linear,srht,bipolar,none,raw,"{""proj_bits"": 2, ""proj_scheme"": ""max""}",,,heavy_tail,0,4096,64,30,30,cosine,uniform,1,32,0,0.7233333587646484,0.7360000014305115,0.0770777091383934,0.6302019293685828,0.02,0.7093333005905151,0.6653333306312561,0.7393333315849304,544.0,1.0,389120,0,0,1.0,64.0,,,,,,,
srht_p4_mse,linear,srht,bipolar,none,raw,"{""proj_bits"": 4, ""proj_scheme"": ""mse""}",,,heavy_tail,0,4096,64,30,30,cosine,uniform,1,32,0,0.7233333587646484,0.7360000014305115,0.0770777091383934,0.6302019293685828,0.021,0.7093333005905151,0.6653333306312561,0.7393333315849304,608.0,1.0,389120,0,0,1.0,64.0,,,,,,,
srht_p4_max,linear,srht,bipolar,none,raw,"{""proj_bits"": 4, ""proj_scheme"": ""max""}",,,heavy_tail,0,4096,64,30,30,cosine,uniform,1,32,0,0.7233333587646484,0.7360000014305115,0.0770777091383934,0.6302019293685828,0.02,0.7093333005905151,0.6653333306312561,0.7393333315849304,608.0,1.0,389120,0,0,1.0,64.0,,,,,,,
srht_p8_mse,linear,srht,bipolar,none,raw,"{""proj_bits"": 8, ""proj_scheme"": ""mse""}",,,heavy_tail,0,4096,64,30,30,cosine,uniform,1,32,0,0.7233333587646484,0.7360000014305115,0.0770777091383934,0.6302019293685828,0.021,0.7093333005905151,0.6653333306312561,0.7393333315849304,736.0,1.0,389120,0,0,1.0,64.0,,,,,,,
srht_p8_max,linear,srht,bipolar,none,raw,"{""proj_bits"": 8, ""proj_scheme"": ""max""}",,,heavy_tail,0,4096,64,30,30,cosine,uniform,1,32,0,0.7233333587646484,0.7360000014305115,0.0770777091383934,0.6302019293685828,0.02,0.7093333005905151,0.6653333306312561,0.7393333315849304,736.0,1.0,389120,0,0,1.0,64.0,,,,,,,
srht_ternary,linear,srht,bipolar,none,raw,"{""proj_bits"": 2, ""proj_scheme"": ""ternary""}",,,heavy_tail,0,4096,64,30,30,cosine,uniform,1,32,0,0.7233333587646484,0.7360000014305115,0.0770777091383934,0.6302019293685828,0.024,0.7093333005905151,0.6653333306312561,0.7393333315849304,544.0,1.0,389120,0,0,1.0,64.0,,,,,,,
srht_sign,linear,srht,bipolar,none,raw,"{""proj_bits"": 1, ""proj_scheme"": ""sign""}",,,heavy_tail,0,4096,64,30,30,cosine,uniform,1,32,0,0.7233333587646484,0.7360000014305115,0.0770777091383934,0.6302019293685828,0.02,0.7093333005905151,0.6653333306312561,0.7393333315849304,512.0,1.0,389120,0,0,1.0,64.0,,,,,,,
proto2_ptq,linear,gaussian,bipolar,none,raw,,,,heavy_tail,0,4096,64,30,30,cosine,uniform,1,2,0,0.9491667151451111,0.9526666402816772,0.1787068247795105,0.9787859686617021,0.018,0.937333345413208,0.9126666784286499,0.9513333439826965,1054.0,1.0,389120,0,0,1.0,64.0,,,,,,,
proto2_qat,linear,gaussian,bipolar,none,raw,,,,heavy_tail,0,4096,64,30,30,cosine,uniform,1,2,1,0.9475000500679016,0.9553333520889282,0.18373091518878937,0.9787859686617021,0.035,0.9386666417121887,0.9086666703224182,0.95333331823349,1054.0,1.0,389120,0,0,1.0,64.0,,,,,,,
proto3_ptq,linear,gaussian,bipolar,none,raw,,,,heavy_tail,0,4096,64,30,30,cosine,uniform,1,3,0,0.9500000476837158,0.9493333101272583,0.18723644316196442,0.9787859686617021,0.018,0.9359999895095825,0.9139999747276306,0.9519999623298645,1069.0,1.0,389120,0,0,1.0,64.0,,,,,,,
proto3_qat,linear,gaussian,bipolar,none,raw,,,,heavy_tail,0,4096,64,30,30,cosine,uniform,1,3,1,0.9500000476837158,0.9546666741371155,0.1927775889635086,0.9787859686617021,0.035,0.9366666674613953,0.9079999923706055,0.9539999961853027,1069.0,1.0,389120,0,0,1.0,64.0,,,,,,,
proto4_ptq,linear,gaussian,bipolar,none,raw,,,,heavy_tail,0,4096,64,30,30,cosine,uniform,1,4,0,0.9491667151451111,0.9506666660308838,0.18870261311531067,0.9787859686617021,0.018,0.9353333115577698,0.9146666526794434,0.9506666660308838,1084.0,1.0,389120,0,0,1.0,64.0,,,,,,,
proto4_qat,linear,gaussian,bipolar,none,raw,,,,heavy_tail,0,4096,64,30,30,cosine,uniform,1,4,1,0.9483333826065063,0.95333331823349,0.1927626132965088,0.9787859686617021,0.035,0.940666675567627,0.9086666703224182,0.949999988079071,1084.0,1.0,389120,0,0,1.0,64.0,,,,,,,
gauss_real,linear,gaussian,bipolar,none,raw,,,real,heavy_tail,1,4096,64,30,30,cosine,uniform,1,32,0,0.9491667151451111,0.9526666402816772,0.19288451969623566,0.9787654116563916,0.018,0.9440000057220459,0.9206666350364685,0.9513333439826965,1504.0,32.0,393216,0,0,,,,,,,,,
gauss_int8,linear,gaussian,bipolar,none,raw,,,int8,heavy_tail,1,4096,64,30,30,cosine,uniform,1,32,0,0.9491667151451111,0.9526666402816772,0.19288451969623566,0.9787654116563916,0.032,0.9440000057220459,0.9206666350364685,0.9513333439826965,1504.0,8.0,393216,0,0,,,,,,,,,
gauss_int4,linear,gaussian,bipolar,none,raw,,,int4,heavy_tail,1,4096,64,30,30,cosine,uniform,1,32,0,0.9491667151451111,0.9526666402816772,0.19288451969623566,0.9787654116563916,0.032,0.9440000057220459,0.9206666350364685,0.9513333439826965,1504.0,4.0,393216,0,0,,,,,,,,,
gauss_int2,linear,gaussian,bipolar,none,raw,,,int2,heavy_tail,1,4096,64,30,30,cosine,uniform,1,32,0,0.9491667151451111,0.9526666402816772,0.19288451969623566,0.9787654116563916,0.032,0.9440000057220459,0.9206666350364685,0.9513333439826965,1504.0,2.0,393216,0,0,,,,,,,,,
gauss_bipolar,linear,gaussian,bipolar,none,raw,,,bipolar,heavy_tail,1,4096,64,30,30,cosine,uniform,1,32,0,0.9491667151451111,0.9526666402816772,0.19288451969623566,0.9787654116563916,0.018,0.9440000057220459,0.9206666350364685,0.9513333439826965,1504.0,1.0,393216,0,0,,,,,,,,,
gauss_binary01,linear,gaussian,bipolar,none,raw,,,binary01,heavy_tail,1,4096,64,30,30,cosine,uniform,1,32,0,0.9508333802223206,0.9526666402816772,0.051247093826532364,0.9666470271681508,0.018,0.9440000057220459,0.9266666769981384,0.9340000152587891,1504.0,1.0,393216,0,0,,,,,,,,,
gauss_ternary,linear,gaussian,bipolar,none,raw,,,ternary,heavy_tail,1,4096,64,30,30,cosine,uniform,1,32,0,0.9491667151451111,0.9526666402816772,0.19288451969623566,0.9787654116563916,0.051,0.9440000057220459,0.9206666350364685,0.9513333439826965,1504.0,2.0,393216,0,0,,,,,,,,,
gauss_block,linear,gaussian,bipolar,none,raw,,,block,heavy_tail,1,4096,64,30,30,cosine,uniform,1,32,0,0.925000011920929,0.9353333115577698,0.17739257216453552,0.8599288071568196,0.028,0.921999990940094,0.8999999761581421,0.9306666851043701,1504.0,0.5,393216,0,0,,,,,,,,,
gauss_thermo,linear,gaussian,bipolar,none,raw,,,thermo,heavy_tail,1,4096,64,30,30,cosine,uniform,1,32,0,0.9508333802223206,0.9526666402816772,0.051247090101242065,0.9666470584924636,0.047,0.9440000057220459,0.9266666769981384,0.9459999799728394,2944.0,4.0,761856,0,0,,,,,,,,,
gauss_vq,linear,gaussian,bipolar,none,raw,,,vq,heavy_tail,1,4096,64,30,30,cosine,uniform,1,32,0,0.48250001668930054,0.4906666576862335,0.010595835745334625,0.3294418727471738,0.04,0.4833333194255829,0.4059999883174896,0.49000000953674316,5600.0,0.0,393216,0,0,,,,,,,,,
signrff_real,rff,rff,real,none,raw,"{""bw_scale"": 0.25}",,real,heavy_tail,1,4096,64,30,30,cosine,uniform,1,32,0,0.7108333706855774,0.7113333344459534,0.057660847902297974,0.13438016449490717,0.037,0.6700000166893005,0.7493333220481873,0.6866666674613953,1520.0,32.0,393216,0,0,,,,,,,,,
signrff_int8,rff,rff,real,none,raw,"{""bw_scale"": 0.25}",,int8,heavy_tail,1,4096,64,30,30,cosine,uniform,1,32,0,0.7100000381469727,0.7113333344459534,0.05764811486005783,0.1344084577600072,0.05,0.6693333387374878,0.7486666440963745,0.6853333115577698,1520.0,8.0,393216,0,0,,,,,,,,,
signrff_int4,rff,rff,real,none,raw,"{""bw_scale"": 0.25}",,int4,heavy_tail,1,4096,64,30,30,cosine,uniform,1,32,0,0.7108333706855774,0.7106666564941406,0.05737488344311714,0.13440548939968663,0.051,0.6693333387374878,0.75,0.6866666674613953,1520.0,4.0,393216,0,0,,,,,,,,,
signrff_int2,rff,rff,real,none,raw,"{""bw_scale"": 0.25}",,int2,heavy_tail,1,4096,64,30,30,cosine,uniform,1,32,0,0.70250004529953,0.7059999704360962,0.0538429357111454,0.13166571788824646,0.051,0.6579999923706055,0.7453333139419556,0.6773333549499512,1520.0,2.0,393216,0,0,,,,,,,,,
signrff_bipolar,rff,rff,real,none,raw,"{""bw_scale"": 0.25}",,bipolar,heavy_tail,1,4096,64,30,30,cosine,uniform,1,32,0,0.6883333325386047,0.6986666321754456,0.04883941635489464,0.1220524278963018,0.037,0.6526666879653931,0.7266666293144226,0.6800000071525574,1520.0,1.0,393216,0,0,,,,,,,,,
signrff_binary01,rff,rff,real,none,raw,"{""bw_scale"": 0.25}",,binary01,heavy_tail,1,4096,64,30,30,cosine,uniform,1,32,0,0.6783333420753479,0.6913333535194397,0.005873325280845165,0.11517027883639022,0.037,0.6346666812896729,0.7179999947547913,0.3086666762828827,1520.0,1.0,393216,0,0,,,,,,,,,
signrff_ternary,rff,rff,real,none,raw,"{""bw_scale"": 0.25}",,ternary,heavy_tail,1,4096,64,30,30,cosine,uniform,1,32,0,0.7041667103767395,0.7059999704360962,0.053878407925367355,0.1308826514198054,0.073,0.6586666703224182,0.7459999918937683,0.6753333210945129,1520.0,2.0,393216,0,0,,,,,,,,,
signrff_block,rff,rff,real,none,raw,"{""bw_scale"": 0.25}",,block,heavy_tail,1,4096,64,30,30,cosine,uniform,1,32,0,0.5275000333786011,0.5199999809265137,0.0080555509775877,0.06118695466449498,0.041,0.4426666498184204,0.562666654586792,0.47999998927116394,1520.0,0.5,393216,0,0,,,,,,,,,
signrff_thermo,rff,rff,real,none,raw,"{""bw_scale"": 0.25}",,thermo,heavy_tail,1,4096,64,30,30,cosine,uniform,1,32,0,0.7016667127609253,0.70333331823349,0.0047771683894097805,0.1266206487732777,0.064,0.6606666445732117,0.7419999837875366,0.4580000042915344,2960.0,4.0,761856,0,0,,,,,,,,,
signrff_vq,rff,rff,real,none,raw,"{""bw_scale"": 0.25}",,vq,heavy_tail,1,4096,64,30,30,cosine,uniform,1,32,0,0.3616666793823242,0.3373333215713501,-0.14732792973518372,0.027454307681412292,0.061,0.273333340883255,0.44200000166893005,0.33533331751823425,5616.0,0.0,393216,0,0,,,,,,,,,
fpe_b3_real,fpe,fpe,bipolar,none,raw,"{""bw_scale"": 0.25, ""phase_bits"": 3}",,real,heavy_tail,1,4096,64,30,30,cosine,uniform,1,32,0,0.7400000095367432,0.7459999918937683,0.06125475466251373,0.15004644446445403,0.047,0.7080000042915344,0.7739999890327454,0.731333315372467,1985.5,32.0,524288,0,0,,,,,,,,,
fpe_b3_int8,fpe,fpe,bipolar,none,raw,"{""bw_scale"": 0.25, ""phase_bits"": 3}",,int8,heavy_tail,1,4096,64,30,30,cosine,uniform,1,32,0,0.7400000095367432,0.7459999918937683,0.061254821717739105,0.150051704101085,0.076,0.7080000042915344,0.7739999890327454,0.731333315372467,1985.5,8.0,524288,0,0,,,,,,,,,
fpe_b3_int4,fpe,fpe,bipolar,none,raw,"{""bw_scale"": 0.25, ""phase_bits"": 3}",,int4,heavy_tail,1,4096,64,30,30,cosine,uniform,1,32,0,0.7408333420753479,0.7459999918937683,0.06126021221280098,0.15006181879408856,0.076,0.7073333263397217,0.7726666331291199,0.731333315372467,1985.5,4.0,524288,0,0,,,,,,,,,
fpe_b3_int2,fpe,fpe,bipolar,none,raw,"{""bw_scale"": 0.25, ""phase_bits"": 3}",,int2,heavy_tail,1,4096,64,30,30,cosine,uniform,1,32,0,0.737500011920929,0.7459999918937683,0.06003173440694809,0.14921561700392363,0.076,0.7039999961853027,0.7713333368301392,0.7246666550636292,1985.5,2.0,524288,0,0,,,,,,,,,
fpe_b3_bipolar,fpe,fpe,bipolar,none,raw,"{""bw_scale"": 0.25, ""phase_bits"": 3}",,bipolar,heavy_tail,1,4096,64,30,30,cosine,uniform,1,32,0,0.5575000047683716,0.5693333148956299,0.022737424820661545,0.060638517976475945,0.048,0.49533331394195557,0.6313333511352539,0.5400000214576721,1985.5,1.0,524288,0,0,,,,,,,,,
fpe_b3_binary01,fpe,fpe,bipolar,none,raw,"{""bw_scale"": 0.25, ""phase_bits"": 3}",,binary01,heavy_tail,1,4096,64,30,30,cosine,uniform,1,32,0,0.5575000047683716,0.5680000185966492,0.0022837503347545862,0.005949947264390836,0.048,0.4973333179950714,0.6380000114440918,0.21933333575725555,1985.5,1.0,524288,0,0,,,,,,,,,
fpe_b3_ternary,fpe,fpe,bipolar,none,raw,"{""bw_scale"": 0.25, ""phase_bits"": 3}",,ternary,heavy_tail,1,4096,64,30,30,cosine,uniform,1,32,0,0.737500011920929,0.7459999918937683,0.06003173813223839,0.14921498772346034,0.122,0.7039999961853027,0.7713333368301392,0.7246666550636292,1985.5,2.0,524288,0,0,,,,,,,,,
fpe_b3_block,fpe,fpe,bipolar,none,raw,"{""bw_scale"": 0.25, ""phase_bits"": 3}",,block,heavy_tail,1,4096,64,30,30,cosine,uniform,1,32,0,0.5525000095367432,0.5673333406448364,0.014030634425580502,0.06876142042493101,0.062,0.4959999918937683,0.6019999980926514,0.5333333015441895,1985.5,0.5,524288,0,0,,,,,,,,,
fpe_b3_thermo,fpe,fpe,bipolar,none,raw,"{""bw_scale"": 0.25, ""phase_bits"": 3}",,thermo,heavy_tail,1,4096,64,30,30,cosine,uniform,1,32,0,0.71833336353302,0.734666645526886,0.005051847547292709,0.03785525398264881,0.104,0.6840000152587891,0.7646666765213013,0.503333330154419,4865.5,4.0,1261568,0,0,,,,,,,,,
fpe_b3_vq,fpe,fpe,bipolar,none,raw,"{""bw_scale"": 0.25, ""phase_bits"": 3}",,vq,heavy_tail,1,4096,64,30,30,cosine,uniform,1,32,0,0.35583335161209106,0.3466666638851166,-0.15679728984832764,0.022212268962178875,0.107,0.28200000524520874,0.46000000834465027,0.3466666638851166,10177.5,0.0,524288,0,0,,,,,,,,,
gaussian_fp32,linear,gaussian,bipolar,none,raw,,,,heavy_tail,1,4096,64,30,30,cosine,uniform,1,32,0,0.9491667151451111,0.9526666402816772,0.19288451969623566,0.9787654116563916,0.018,0.9440000057220459,0.9206666350364685,0.9513333439826965,1504.0,1.0,389120,0,0,1.0,64.0,,,,,,,
srht_fp32,linear,srht,bipolar,none,raw,,,,heavy_tail,1,4096,64,30,30,cosine,uniform,1,32,0,0.75,0.753333330154419,0.07739799469709396,0.6293145022315498,0.02,0.70333331823349,0.6779999732971191,0.746666669845581,1504.0,1.0,389120,0,0,1.0,64.0,,,,,,,
gaussian_p2_mse,linear,gaussian,bipolar,none,raw,"{""proj_bits"": 2, ""proj_scheme"": ""mse""}",,,heavy_tail,1,4096,64,30,30,cosine,uniform,1,32,0,0.9391666650772095,0.9419999718666077,0.18718387186527252,0.9765114900905544,0.019,0.9419999718666077,0.9139999747276306,0.9446666836738586,522.13,1.0,299542,0,0,0.6583,64.0,,,,,,,
gaussian_p2_max,linear,gaussian,bipolar,none,raw,"{""proj_bits"": 2, ""proj_scheme"": ""max""}",,,heavy_tail,1,4096,64,30,30,cosine,uniform,1,32,0,0.9975000023841858,0.9973333477973938,0.22756327688694,0.6893747995756094,0.016,0.9879999756813049,0.9913333058357239,0.9979999661445618,481.78,1.0,134252,0,0,0.0278,64.0,,,,,,,
gaussian_p4_mse,linear,gaussian,bipolar,none,raw,"{""proj_bits"": 4, ""proj_scheme"": ""mse""}",,,heavy_tail,1,4096,64,30,30,cosine,uniform,1,32,0,0.9441666603088379,0.9506666660308838,0.19168654084205627,0.9787801843184923,0.019,0.9446666836738586,0.9160000085830688,0.9519999623298645,591.96,1.0,356263,0,0,0.8747,64.0,,,,,,,
gaussian_p4_max,linear,gaussian,bipolar,none,raw,"{""proj_bits"": 4, ""proj_scheme"": ""max""}",,,heavy_tail,1,4096,64,30,30,cosine,uniform,1,32,0,0.9508333802223206,0.9513333439826965,0.19313476979732513,0.9792254364142332,0.018,0.9386666417121887,0.9246666431427002,0.9526666402816772,576.31,1.0,324224,0,0,0.7524,64.0,,,,,,,
gaussian_p8_mse,linear,gaussian,bipolar,none,raw,"{""proj_bits"": 8, ""proj_scheme"": ""mse""}",,,heavy_tail,1,4096,64,30,30,cosine,uniform,1,32,0,0.9466667175292969,0.9506666660308838,0.19265423715114594,0.9788221902783941,0.019,0.9433333277702332,0.9213333129882812,0.9519999623298645,732.87,1.0,385916,0,0,0.9878,64.0,,,,,,,
gaussian_p8_max,linear,gaussian,bipolar,none,raw,"{""proj_bits"": 8, ""proj_scheme"": ""max""}",,,heavy_tail,1,4096,64,30,30,cosine,uniform,1,32,0,0.9483333826065063,0.9513333439826965,0.19285355508327484,0.9788357444955998,0.017,0.9433333277702332,0.9206666350364685,0.9519999623298645,732.54,1.0,385580,0,0,0.9865,64.0,,,,,,,
gaussian_ternary,linear,gaussian,bipolar,none,raw,"{""proj_bits"": 2, ""proj_scheme"": ""ternary""}",,,heavy_tail,1,4096,64,30,30,cosine,uniform,1,32,0,0.9466667175292969,0.9466666579246521,0.18788838386535645,0.9769897880908371,0.024,0.9419999718666077,0.9166666865348816,0.9486666321754456,513.45,1.0,263985,0,0,0.5226,64.0,,,,,,,
gaussian_sign,linear,gaussian,bipolar,none,raw,"{""proj_bits"": 1, ""proj_scheme"": ""sign""}",,,heavy_tail,1,4096,64,30,30,cosine,uniform,1,32,0,0.8883333802223206,0.8980000019073486,0.1448238492012024,0.9636076957043217,0.02,0.8913333415985107,0.8460000157356262,0.8966666460037231,512.0,1.0,389120,0,0,1.0,64.0,,,,,,,
